ID, saison, Date, journee, id1, id2, score1, score2, Spectateur, JourDeLaSemaine,FTR, FTHG, FTAG, BbMxH, BbMxD, BbMxA, BbAvH, BbAvD, BbAvA, HTHG, HTAG, HTR, HS, AS, HST, AST,HC, AC
77590,2014,20130929,8,35,31,1,3,28717,Dimanche,A,1,3,2.16,3.35,4.2,2.07,3.22,3.66,0,2,A,6,14,4,5,2,4
77593,2014,20131004,9,6,23,4,1,13114,Vendredi,H,4,1,2.5,3.41,3.4,2.32,3.2,3.06,2,1,H,15,9,10,2,4,6
77595,2014,20131005,9,17,35,2,0,16779,Samedi,H,2,0,2.3,3.25,3.7,2.23,3.13,3.34,0,0,D,22,6,8,2,9,3
77596,2014,20131005,9,22,1,3,0,34384,Samedi,H,3,0,1.37,5.07,12.49,1.32,4.63,10.66,1,0,H,18,6,6,1,8,4
77598,2014,20131005,9,28,38,2,1,11773,Samedi,H,2,1,1.55,4.21,7.62,1.51,3.87,6.69,1,0,H,11,8,6,5,7,0
77600,2014,20131005,9,31,14,3,0,26321,Samedi,H,3,0,1.88,3.5,5.2,1.83,3.39,4.44,2,0,H,7,11,4,2,6,4
77601,2014,20131005,9,40,32,1,0,10512,Samedi,H,1,0,2.06,3.4,4.31,1.99,3.24,3.88,1,0,H,8,10,2,3,1,4
77602,2014,20131005,9,42,34,1,1,20330,Samedi,D,1,1,2.3,3.3,3.65,2.23,3.16,3.3,0,1,A,18,9,11,4,22,4
77594,2014,20131006,9,7,37,4,1,12823,Dimanche,H,4,1,1.6,4.05,8,1.53,3.68,6.96,2,1,H,18,10,7,1,4,4
77597,2014,20131006,9,25,33,1,2,44391,Dimanche,A,1,2,4.7,3.52,1.95,4.09,3.38,1.89,1,1,D,11,4,6,4,6,1
77599,2014,20131006,9,29,24,5,1,14730,Dimanche,H,5,1,2.4,3.2,3.5,2.27,3.12,3.23,2,0,H,15,18,10,4,3,5
77607,2014,20131018,10,32,25,1,0,31634,Vendredi,H,1,0,2.9,3.26,2.8,2.74,3.12,2.66,1,0,H,7,19,3,6,2,14
77609,2014,20131018,10,34,40,1,2,13102,Vendredi,A,1,2,2.68,3.27,3,2.58,3.08,2.85,0,1,A,11,13,5,7,4,4
77603,2014,20131019,10,1,31,0,1,6460,Samedi,A,0,1,3.35,3.2,2.5,3.1,3.1,2.38,0,0,D,7,16,3,5,7,6
77604,2014,20131019,10,14,17,1,2,8620,Samedi,A,1,2,2.5,3.3,3.41,2.33,3.15,3.15,1,0,H,10,9,2,5,4,6
77606,2014,20131019,10,29,22,0,1,13990,Samedi,A,0,1,3.2,3.25,2.6,3,3.13,2.44,0,1,A,11,9,4,2,5,4
77608,2014,20131019,10,33,6,4,0,45803,Samedi,H,4,0,1.25,6.9,16.5,1.22,5.92,13.67,2,0,H,20,11,8,2,6,3
77610,2014,20131019,10,35,42,2,2,16855,Samedi,D,2,2,1.93,3.5,5,1.85,3.32,4.49,1,0,H,13,13,5,6,1,8
77605,2014,20131020,10,24,7,1,1,36774,Dimanche,D,1,1,2.15,3.35,4,2.08,3.23,3.58,0,0,D,18,9,6,1,5,5
77612,2014,20131020,10,37,28,2,2,15041,Dimanche,D,2,2,9.6,4.5,1.5,8.27,4.01,1.43,0,2,A,16,12,7,5,9,3
77611,2014,20131020,10,38,23,3,2,31359,Dimanche,H,3,2,1.7,3.84,6.6,1.63,3.66,5.58,2,1,H,19,11,7,5,4,4
77619,2014,20131025,11,31,22,0,1,33289,Vendredi,A,0,1,3,3.2,2.72,2.83,3.05,2.62,0,1,A,7,12,2,4,5,1
77613,2014,20131026,11,6,32,1,0,14607,Samedi,H,1,0,2.5,3.25,3.35,2.4,3.12,3.01,1,0,H,9,13,3,4,4,3
77615,2014,20131026,11,17,1,2,1,14837,Samedi,H,2,1,1.8,3.6,5.81,1.73,3.42,5.12,0,1,A,17,13,6,4,8,2
77616,2014,20131026,11,23,37,2,1,15093,Samedi,H,2,1,1.87,3.53,5.1,1.81,3.38,4.6,1,0,H,10,7,6,2,4,3
77617,2014,20131026,11,25,34,2,3,40532,Samedi,A,2,3,1.6,4.04,7.69,1.54,3.69,6.72,0,2,A,16,8,5,4,8,5
77621,2014,20131026,11,40,35,0,5,11023,Samedi,A,0,5,2.1,3.35,4.43,2,3.22,3.89,0,3,A,16,14,2,10,4,2
77622,2014,20131026,11,42,14,0,1,13370,Samedi,A,0,1,2.15,3.4,4.26,2.04,3.26,3.71,0,0,D,10,5,2,3,7,4
77614,2014,20131027,11,7,29,2,0,15972,Dimanche,H,2,0,2.15,3.25,4.13,2.07,3.18,3.66,0,0,D,16,5,7,1,6,3
77618,2014,20131027,11,28,24,2,1,11352,Dimanche,H,2,1,1.5,4.4,8.9,1.44,4.06,7.62,2,0,H,10,7,4,2,2,6
77620,2014,20131027,11,38,33,2,2,32807,Dimanche,D,2,2,5.38,3.65,1.83,4.71,3.47,1.76,1,0,H,9,21,3,4,5,7
77629,2014,20131101,12,33,23,4,0,44994,Vendredi,H,4,0,1.21,7.39,21,1.19,6.61,14.92,3,0,H,17,9,10,2,6,6
77623,2014,20131102,12,1,42,1,3,5789,Samedi,A,1,3,2.66,3.2,3.15,2.49,3.05,2.96,1,1,D,13,14,5,5,2,6
77624,2014,20131102,12,14,40,2,1,9216,Samedi,H,2,1,2.73,3.23,2.91,2.63,3.11,2.73,0,0,D,14,9,3,4,4,4
77626,2014,20131102,12,24,17,2,0,37334,Samedi,H,2,0,1.87,3.53,5.17,1.81,3.38,4.56,2,0,H,14,8,7,1,13,5
77630,2014,20131102,12,34,6,4,2,13712,Samedi,H,4,2,2.3,3.37,3.75,2.19,3.19,3.35,2,0,H,15,12,9,8,5,4
77631,2014,20131102,12,35,25,1,1,26785,Samedi,D,1,1,2.75,3.24,2.9,2.61,3.12,2.74,1,1,D,11,11,4,3,6,5
77632,2014,20131102,12,37,38,0,0,12122,Samedi,D,0,0,4.5,3.49,2,4.02,3.31,1.93,0,0,D,19,7,5,2,9,2
77625,2014,20131103,12,22,28,2,0,43880,Dimanche,H,2,0,3.2,3.25,2.6,2.99,3.08,2.43,1,0,H,7,15,3,7,5,8
77627,2014,20131103,12,29,31,1,1,13224,Dimanche,D,1,1,2.33,3.2,3.66,2.25,3.03,3.36,0,1,A,18,5,5,2,6,4
77628,2014,20131103,12,32,7,1,2,27511,Dimanche,A,1,2,2.43,3.2,3.39,2.34,3.07,3.11,0,1,A,8,11,1,4,7,2
77638,2014,20131108,13,28,14,1,1,6507,Vendredi,D,1,1,1.32,5.75,13.15,1.28,5.16,11.39,1,1,D,15,9,2,5,12,2
77633,2014,20131109,13,6,35,1,0,13588,Samedi,H,1,0,2.5,3.28,3.25,2.38,3.12,3.06,1,0,H,15,10,5,3,9,4
77635,2014,20131109,13,17,22,0,0,13231,Samedi,D,0,0,3.5,3.2,2.46,3.24,3.07,2.33,0,0,D,9,13,1,3,4,5
77636,2014,20131109,13,23,34,0,0,12753,Samedi,D,0,0,2.05,3.41,4.51,1.95,3.25,4.09,0,0,D,18,9,3,1,10,4
77639,2014,20131109,13,33,32,3,1,45599,Samedi,H,3,1,1.27,6.28,16.72,1.24,5.47,14.05,1,0,H,16,14,6,2,6,10
77641,2014,20131109,13,40,1,1,1,20559,Samedi,D,1,1,1.62,3.98,7.52,1.56,3.76,6.25,1,1,D,25,4,7,2,11,0
77642,2014,20131109,13,42,29,1,1,12521,Samedi,D,1,1,2.65,3.2,3.21,2.55,3.06,2.88,1,0,H,11,11,3,2,8,7
77634,2014,20131110,13,7,31,0,3,24160,Dimanche,A,0,3,2.25,3.25,3.96,2.2,3.1,3.49,0,1,A,16,11,7,4,8,4
77637,2014,20131110,13,25,37,2,1,37583,Dimanche,H,2,1,1.53,4.3,8,1.48,4,6.9,1,0,H,13,8,4,2,5,4
77640,2014,20131110,13,38,24,1,2,37587,Dimanche,A,1,2,2.2,3.4,4,2.08,3.22,3.56,0,0,D,13,9,3,5,6,3
77643,2014,20131122,14,1,25,1,3,6846,Vendredi,A,1,3,5.03,3.5,2,4.35,3.33,1.88,1,2,A,9,18,3,7,5,2
77644,2014,20131123,14,14,23,0,4,8282,Samedi,A,0,4,2.26,3.25,3.78,2.17,3.15,3.45,0,2,A,6,11,1,5,5,2
77646,2014,20131123,14,24,42,1,1,33202,Samedi,D,1,1,1.65,3.9,6.73,1.59,3.65,6.21,1,0,H,17,13,5,5,4,2
77647,2014,20131123,14,29,17,1,1,14827,Samedi,D,1,1,2.06,3.35,4.4,1.98,3.2,3.99,0,0,D,11,8,3,2,10,4
77650,2014,20131123,14,34,33,0,3,20666,Samedi,A,0,3,8.36,4.33,1.55,7.41,3.92,1.48,0,1,A,15,15,5,9,7,1
77651,2014,20131123,14,35,7,1,1,15465,Samedi,D,1,1,2.53,3.28,3.3,2.36,3.14,3.1,0,0,D,16,11,5,6,7,3
77652,2014,20131123,14,37,6,1,1,14551,Samedi,D,1,1,2.55,3.25,3.2,2.39,3.15,3.02,0,1,A,16,10,4,3,5,5
77645,2014,20131124,14,22,40,1,0,38433,Dimanche,H,1,0,1.67,3.8,6.99,1.61,3.51,6.28,0,0,D,16,5,1,3,9,5
77648,2014,20131124,14,31,28,0,1,32195,Dimanche,A,0,1,3.73,3.2,2.3,3.37,3.11,2.24,0,0,D,10,12,3,5,4,5
77649,2014,20131124,14,32,38,0,1,27360,Dimanche,A,0,1,3.04,3.25,2.8,2.75,3.12,2.63,0,1,A,11,9,2,4,5,3
77657,2014,20131129,15,25,29,2,0,35045,Vendredi,H,2,0,1.92,3.55,4.9,1.84,3.42,4.37,1,0,H,14,7,7,2,9,3
77655,2014,20131130,15,17,31,1,0,15656,Samedi,H,1,0,2.74,3.13,3.2,2.55,3.03,2.92,0,0,D,11,12,3,3,8,7
77656,2014,20131130,15,23,32,3,0,13633,Samedi,H,3,0,2.05,3.32,4.62,1.98,3.17,4.06,1,0,H,9,16,5,3,2,6
77658,2014,20131130,15,28,35,2,0,6227,Samedi,H,2,0,1.57,4.3,7.5,1.51,4.02,6.45,2,0,H,21,9,7,0,8,4
77660,2014,20131130,15,38,34,4,0,23838,Samedi,H,4,0,1.7,3.8,6.5,1.64,3.61,5.61,0,0,D,19,9,7,2,8,4
77661,2014,20131130,15,40,37,5,1,13001,Samedi,H,5,1,1.75,3.8,5.9,1.69,3.54,5.21,2,1,H,11,12,6,3,6,4
77662,2014,20131130,15,42,22,0,1,14874,Samedi,A,0,1,4.08,3.3,2.15,3.71,3.17,2.07,0,0,D,9,9,2,1,10,1
77653,2014,20131201,15,6,14,2,0,12941,Dimanche,H,2,0,2.05,3.4,4.34,1.99,3.26,3.89,0,0,D,14,6,6,3,4,5
77654,2014,20131201,15,7,1,4,0,11399,Dimanche,H,4,0,1.5,4.5,9.5,1.45,4.07,7.74,1,0,H,10,6,5,1,3,5
77659,2014,20131201,15,33,24,4,0,44829,Dimanche,H,4,0,1.37,5.3,11.1,1.34,4.86,8.77,2,0,H,13,6,6,1,5,3
77666,2014,20131203,16,22,25,1,0,46089,Mardi,H,1,0,2.13,3.4,4.2,2.01,3.23,3.92,0,0,D,12,11,4,4,9,4
77669,2014,20131203,16,31,42,2,1,20638,Mardi,H,2,1,1.8,3.65,5.79,1.73,3.42,5.27,0,0,D,12,11,6,3,6,4
77670,2014,20131203,16,32,28,0,3,28241,Mardi,A,0,3,5.5,3.5,1.86,4.76,3.39,1.8,0,2,A,6,13,4,5,5,3
77663,2014,20131204,16,1,6,1,1,,Mercredi,D,1,1,3.57,3.25,2.38,3.31,3.14,2.25,0,1,A,4,15,2,5,1,2
77664,2014,20131204,16,14,33,2,0,14346,Mercredi,H,2,0,10.73,5.19,1.38,8.93,4.85,1.34,0,0,D,13,17,3,3,6,10
77665,2014,20131204,16,17,7,0,1,14708,Mercredi,A,0,1,2.7,3.2,3,2.53,3.1,2.9,0,1,A,7,9,2,6,7,0
77668,2014,20131204,16,29,23,0,2,11596,Mercredi,A,0,2,2.05,3.4,4.46,1.97,3.26,4.03,0,0,D,13,13,3,4,9,6
77671,2014,20131204,16,35,38,3,1,17139,Mercredi,H,3,1,2.96,3.2,2.76,2.79,3.08,2.64,1,0,H,11,27,5,11,4,10
77672,2014,20131204,16,37,34,0,2,10651,Mercredi,A,0,2,2.25,3.35,3.8,2.14,3.22,3.5,0,1,A,9,11,2,5,9,3
77667,2014,20131205,16,24,40,1,1,29152,Jeudi,D,1,1,1.96,3.5,4.8,1.87,3.33,4.38,1,0,H,15,7,5,3,7,2
77676,2014,20131206,17,25,31,0,1,36622,Vendredi,A,0,1,1.92,3.4,5.27,1.85,3.31,4.61,0,1,A,19,10,6,3,10,5
77675,2014,20131207,17,23,35,2,0,14027,Samedi,H,2,0,2.3,3.31,3.73,2.17,3.18,3.46,1,0,H,17,5,7,2,6,4
77678,2014,20131207,17,33,37,5,0,45061,Samedi,H,5,0,1.16,9.78,31.52,1.12,8.13,20.39,1,0,H,18,5,8,2,5,5
77679,2014,20131207,17,34,32,1,0,14757,Samedi,H,1,0,2.32,3.3,3.75,2.22,3.15,3.39,0,0,D,15,13,3,2,4,4
77682,2014,20131207,17,42,17,1,1,15655,Samedi,D,1,1,2.38,3.27,3.5,2.27,3.11,3.31,1,0,H,11,12,3,2,8,1
77673,2014,20131208,17,6,24,1,3,13722,Dimanche,A,1,3,3.13,2.53,2.13,2.69,35,2.03,1,0,H,5,8,2,3,0,1
77674,2014,20131208,17,7,22,1,0,18740,Dimanche,H,1,0,2.8,3.2,2.94,2.65,3.03,2.77,1,0,H,10,5,4,1,3,2
77677,2014,20131208,17,28,1,1,0,5619,Dimanche,H,1,0,1.2,8.1,28,1.16,6.67,18.75,0,0,D,22,5,5,3,10,2
77681,2014,20131208,17,40,29,1,1,11021,Dimanche,D,1,1,2.12,3.35,4.33,2.04,3.16,3.8,0,1,A,15,12,4,3,10,3
77689,2014,20131213,18,29,38,0,1,13285,Vendredi,A,0,1,2.81,3.25,2.93,2.66,3.15,2.74,0,0,D,5,14,0,3,7,1
77683,2014,20131214,18,1,23,1,2,6057,Samedi,A,1,2,3.95,3.3,2.2,3.54,3.2,2.14,1,1,D,12,10,6,2,5,6
77685,2014,20131214,18,14,34,1,1,8769,Samedi,D,1,1,2.2,3.3,4,2.1,3.18,3.63,0,0,D,16,11,5,5,2,3
77686,2014,20131214,18,17,28,0,2,14576,Samedi,A,0,2,5.33,3.5,1.85,4.65,3.41,1.8,0,2,A,10,17,3,3,4,7
77690,2014,20131214,18,31,40,1,2,27249,Samedi,A,1,2,2.16,3.35,4.12,2.07,3.18,3.77,0,0,D,13,11,2,4,8,5
77691,2014,20131214,18,32,37,1,0,20565,Samedi,H,1,0,1.86,3.65,5.21,1.8,3.47,4.56,1,0,H,11,8,6,0,8,5
77692,2014,20131214,18,35,33,1,3,28233,Samedi,A,1,3,10.29,4.94,1.41,8.68,4.58,1.37,0,1,A,6,7,2,5,9,4
77684,2014,20131215,18,7,42,2,1,22165,Dimanche,H,2,1,1.67,3.8,7.39,1.6,3.66,6.16,0,0,D,11,5,4,3,5,2
77687,2014,20131215,18,22,6,2,1,37682,Dimanche,H,2,1,1.5,4.61,8.5,1.45,4.22,7.4,2,1,H,17,9,7,4,10,5
77688,2014,20131215,18,24,25,2,2,34218,Dimanche,D,2,2,2.2,3.35,4.05,2.12,3.22,3.56,2,1,H,15,11,8,5,5,1
77696,2014,20131220,19,28,42,1,2,6299,Vendredi,A,1,2,1.28,6.25,17,1.24,5.67,13.37,0,1,A,20,5,10,4,13,2
77693,2014,20131221,19,6,29,0,0,12903,Samedi,D,0,0,2.64,3.25,3.1,2.5,3.13,2.91,0,0,D,13,7,5,2,3,2
77697,2014,20131221,19,32,14,3,1,20788,Samedi,H,3,1,2,3.43,4.64,1.93,3.28,4.18,0,1,A,20,10,7,5,9,3
77699,2014,20131221,19,34,1,4,1,14522,Samedi,H,4,1,1.75,3.68,6.28,1.68,3.46,5.56,0,0,D,18,15,8,4,7,7
77701,2014,20131221,19,37,35,2,1,15170,Samedi,H,2,1,3.05,3.34,2.63,2.89,3.15,2.5,1,1,D,7,14,4,5,1,3
77700,2014,20131221,19,38,31,2,0,33704,Samedi,H,2,0,1.82,3.6,5.75,1.76,3.41,4.96,1,0,H,16,12,6,2,5,7
77702,2014,20131221,19,40,17,0,0,13085,Samedi,D,0,0,1.87,3.6,5.31,1.8,3.4,4.71,0,0,D,13,6,3,1,3,6
77694,2014,20131222,19,23,24,2,2,16111,Dimanche,D,2,2,2.6,3.35,3.04,2.5,3.18,2.87,0,1,A,7,7,4,3,5,5
77695,2014,20131222,19,25,7,2,2,38720,Dimanche,D,2,2,2.1,3.45,4.24,2,3.29,3.83,0,1,A,17,10,12,2,5,6
77698,2014,20131222,19,33,22,2,2,45844,Dimanche,D,2,2,1.45,4.8,10.02,1.4,4.46,8.17,1,1,D,17,6,6,5,11,3
78690,2014,20140108,19,38,14,1,0,27327,Mercredi,H,1,0,1.6,4.14,7.35,1.53,3.9,6.42,1,0,H,16,11,7,1,5,6
77709,2014,20140110,20,29,28,1,1,15476,Vendredi,D,1,1,5,3.5,1.9,4.58,3.37,1.83,0,0,D,8,9,5,4,4,3
77703,2014,20140111,20,1,33,1,2,6721,Samedi,A,1,2,18,7,1.27,13.7,6,1.22,1,1,D,6,19,2,8,1,6
77704,2014,20140111,20,7,40,0,1,15058,Samedi,A,0,1,2.06,3.4,4.6,1.99,3.23,4.01,0,0,D,11,11,3,2,5,1
77706,2014,20140111,20,17,38,0,0,13539,Samedi,D,0,0,3.3,3.25,2.62,2.97,3.06,2.5,0,0,D,12,9,3,4,5,4
77708,2014,20140111,20,24,37,2,0,36099,Samedi,H,2,0,1.45,4.8,9.3,1.4,4.45,8.04,0,0,D,18,10,5,2,1,7
77711,2014,20140111,20,35,32,0,0,13202,Samedi,D,0,0,2.3,3.3,3.89,2.19,3.15,3.48,0,0,D,19,6,4,0,5,1
77712,2014,20140111,20,42,6,3,2,13349,Samedi,H,3,2,2.18,3.35,4.09,2.06,3.21,3.74,2,0,H,8,16,3,3,4,4
77705,2014,20140112,20,14,25,1,2,14746,Dimanche,A,1,2,3.82,3.4,2.22,3.54,3.19,2.14,1,2,A,14,9,6,4,10,2
77707,2014,20140112,20,22,34,1,2,36287,Dimanche,A,1,2,1.5,4.4,9.2,1.45,4.08,8.05,0,0,D,18,8,5,4,5,2
77710,2014,20140112,20,31,23,1,0,26336,Dimanche,H,1,0,2.22,3.35,3.9,2.14,3.2,3.53,0,0,D,10,11,4,3,8,8
77720,2014,20140117,21,38,22,2,0,26887,Vendredi,H,2,0,2.6,3.2,3.35,2.45,3.03,3.14,0,0,D,11,12,5,3,2,7
77713,2014,20140118,21,6,7,1,0,12778,Samedi,H,1,0,2.9,3.2,2.9,2.78,3.06,2.67,1,0,H,11,14,5,4,4,5
77714,2014,20140118,21,23,17,2,0,15615,Samedi,H,2,0,1.96,3.4,5,1.9,3.27,4.36,2,0,H,10,15,3,3,2,5
77716,2014,20140118,21,32,1,2,0,18629,Samedi,H,2,0,1.6,4.1,8,1.53,3.8,6.86,1,0,H,12,14,7,3,5,2
77719,2014,20140118,21,35,14,0,0,13391,Samedi,D,0,0,1.93,3.55,4.95,1.85,3.39,4.4,0,0,D,13,11,5,1,9,4
77721,2014,20140118,21,37,29,0,2,16909,Samedi,A,0,2,3.25,3.2,2.69,2.98,3.04,2.52,0,1,A,6,12,0,4,1,4
77717,2014,20140119,21,33,31,5,0,45956,Dimanche,H,5,0,1.29,6.5,18,1.23,5.81,13.06,2,0,H,16,5,10,0,4,3
77718,2014,20140119,21,34,24,0,2,17262,Dimanche,A,0,2,3.5,3.26,2.42,3.19,3.16,2.32,0,1,A,11,14,3,7,3,5
77722,2014,20140119,21,40,28,0,2,16163,Dimanche,A,0,2,4.33,3.32,2.1,3.98,3.18,2.02,0,1,A,12,14,4,6,6,6
77726,2014,20140124,22,22,35,1,1,35706,Vendredi,D,1,1,1.65,4,6.9,1.6,3.69,6.26,1,1,D,21,9,10,3,11,0
77723,2014,20140125,22,1,37,1,1,5924,Samedi,D,1,1,2.33,3.3,3.67,2.24,3.1,3.41,1,0,H,6,10,4,3,2,5
77725,2014,20140125,22,17,33,1,1,17623,Samedi,D,1,1,10.5,4.9,1.45,8.77,4.36,1.39,0,0,D,10,14,3,5,6,7
77729,2014,20140125,22,29,32,3,1,13349,Samedi,H,3,1,1.96,3.4,5,1.88,3.27,4.48,1,0,H,23,4,10,1,6,2
77730,2014,20140125,22,31,34,0,0,19804,Samedi,D,0,0,2.1,3.35,4.52,2.02,3.15,4.03,0,0,D,14,11,4,1,4,2
77732,2014,20140125,22,42,23,1,1,11816,Samedi,D,1,1,2.6,3.3,3.15,2.47,3.09,3,0,1,A,13,15,4,4,4,11
77724,2014,20140126,22,7,38,2,0,19824,Dimanche,H,2,0,2.55,3.4,3.34,2.45,3.06,3.06,1,0,H,6,5,3,2,7,6
77727,2014,20140126,22,24,14,3,0,34929,Dimanche,H,3,0,1.55,4.25,9.1,1.48,3.96,7.58,2,0,H,12,9,5,2,3,2
77728,2014,20140126,22,28,25,2,0,11281,Dimanche,H,2,0,1.84,3.7,5.38,1.75,3.48,4.92,1,0,H,16,12,7,8,3,5
78711,2014,20140129,22,25,42,2,1,35741,Mercredi,H,2,1,1.6,4.15,7.58,1.54,3.81,6.63,1,1,D,12,8,3,3,3,9
77738,2014,20140131,23,33,7,2,0,45292,Vendredi,H,2,0,1.3,6.5,15,1.25,5.75,11.81,0,0,D,21,4,4,3,8,2
77733,2014,20140201,23,6,17,3,2,12241,Samedi,H,3,2,2.25,3.45,3.9,2.16,3.19,3.48,0,0,D,14,9,7,5,7,6
77734,2014,20140201,23,14,1,1,1,10138,Samedi,D,1,1,1.87,3.6,5.4,1.79,3.4,4.75,0,0,D,15,7,3,2,6,2
77735,2014,20140201,23,23,28,2,2,14050,Samedi,D,2,2,4.25,3.45,2.1,3.77,3.26,2.04,1,1,D,15,14,5,6,2,4
77739,2014,20140201,23,34,29,2,4,13803,Samedi,A,2,4,2.7,3.2,3.1,2.53,3.1,2.91,0,1,A,11,18,3,8,6,5
77742,2014,20140201,23,37,31,1,0,12269,Samedi,H,1,0,3.13,3.23,2.62,2.98,3.08,2.49,1,0,H,7,14,3,4,2,10
77741,2014,20140201,23,38,42,3,0,23992,Samedi,H,3,0,1.52,4.25,9.3,1.47,4,7.75,1,0,H,17,7,6,2,5,4
77736,2014,20140202,23,25,40,2,2,34626,Dimanche,D,2,2,1.92,3.6,5.2,1.85,3.4,4.41,2,1,H,15,7,3,3,2,7
77737,2014,20140202,23,32,22,1,0,21953,Dimanche,H,1,0,3.55,3.3,2.4,3.28,3.16,2.27,1,0,H,6,13,4,3,4,3
77740,2014,20140202,23,35,24,2,0,20546,Dimanche,H,2,0,2.98,3.3,2.7,2.85,3.14,2.55,1,0,H,8,22,3,2,6,6
77751,2014,20140207,24,40,38,0,0,12116,Vendredi,D,0,0,2.9,3.21,3.15,2.58,3.09,2.89,0,0,D,6,9,2,3,4,3
77743,2014,20140208,24,1,35,3,1,5981,Samedi,H,3,1,3.82,3.4,2.3,3.45,3.16,2.2,2,1,H,12,7,7,5,5,6
77745,2014,20140208,24,17,34,1,2,12953,Samedi,A,1,2,2.16,3.32,4.25,2.09,3.17,3.76,0,0,D,20,10,5,4,3,3
77746,2014,20140208,24,22,37,2,0,34841,Samedi,H,2,0,1.4,5.5,11.05,1.37,4.55,9.23,1,0,H,21,5,12,1,8,3
77747,2014,20140208,24,25,6,3,0,36240,Samedi,H,3,0,1.65,4.04,7.1,1.59,3.79,5.99,2,0,H,14,5,5,1,3,1
77749,2014,20140208,24,29,14,1,1,12281,Samedi,D,1,1,1.7,3.8,7,1.64,3.56,5.8,1,1,D,12,11,4,4,6,3
77752,2014,20140208,24,42,32,2,1,12186,Samedi,H,2,1,2.43,3.4,3.6,2.33,3.07,3.25,1,0,H,16,7,9,3,10,4
77748,2014,20140209,24,28,33,1,1,16384,Dimanche,D,1,1,3.7,3.31,2.35,3.34,3.19,2.23,0,1,A,16,12,3,6,9,8
77750,2014,20140209,24,31,24,1,2,35450,Dimanche,A,1,2,3.25,3.23,2.6,2.99,3.08,2.48,0,1,A,8,12,3,6,6,4
78719,2014,20140211,24,40,6,1,3,11036,Mardi,A,1,3,1.84,3.6,5.56,1.77,3.4,5,1,2,A,9,9,2,4,3,3
77758,2014,20140214,25,33,42,3,0,45727,Vendredi,H,3,0,1.2,8.4,21.35,1.18,7.05,15.67,1,0,H,19,10,7,2,3,6
77753,2014,20140215,25,6,28,0,2,13816,Samedi,A,0,2,5.4,3.7,1.93,4.73,3.49,1.77,0,1,A,9,12,2,4,6,3
77755,2014,20140215,25,23,40,1,3,14875,Samedi,A,1,3,2.18,3.43,4.34,2.01,3.28,3.85,1,0,H,8,14,4,6,9,3
77757,2014,20140215,25,32,31,0,0,19014,Samedi,D,0,0,2.27,3.3,4.22,2.11,3.15,3.71,0,0,D,10,11,2,0,4,3
77759,2014,20140215,25,34,7,1,0,13702,Samedi,H,1,0,2.9,3.2,2.85,2.74,3.05,2.71,0,0,D,9,18,6,6,4,9
77760,2014,20140215,25,35,29,2,2,14353,Samedi,D,2,2,2.65,3.3,3.2,2.5,3.1,2.94,1,0,H,12,16,4,5,4,12
77762,2014,20140215,25,37,17,1,0,12349,Samedi,H,1,0,2.8,3.4,3.32,2.48,3.06,3.02,0,0,D,21,15,5,1,12,3
77754,2014,20140216,25,14,22,2,2,9369,Dimanche,D,2,2,4,3.35,2.16,3.71,3.2,2.08,1,1,D,7,10,4,5,1,3
77756,2014,20140216,25,24,1,3,1,35103,Dimanche,H,3,1,1.39,5.5,12,1.34,4.64,10.11,1,0,H,16,10,9,2,7,1
77761,2014,20140216,25,38,25,1,1,32024,Dimanche,D,1,1,2.28,3.4,4.28,2.03,3.26,3.82,0,0,D,16,9,4,2,6,4
77768,2014,20140221,26,28,34,3,2,6127,Vendredi,H,3,2,1.4,5.5,13,1.32,4.92,10.41,1,0,H,18,6,7,3,6,2
77763,2014,20140222,26,6,38,0,2,13512,Samedi,A,0,2,3.8,3.3,2.3,3.45,3.13,2.19,0,1,A,8,10,3,5,3,5
77764,2014,20140222,26,7,14,2,1,12465,Samedi,H,2,1,1.77,3.7,6,1.7,3.47,5.27,0,0,D,14,6,5,5,5,5
77765,2014,20140222,26,17,32,1,0,11897,Samedi,H,1,0,2.15,3.3,4.49,2.03,3.14,3.91,0,0,D,20,1,6,0,7,4
77767,2014,20140222,26,25,23,1,0,38104,Samedi,H,1,0,1.83,3.7,5.2,1.76,3.43,4.82,0,0,D,12,10,5,3,2,6
77769,2014,20140222,26,29,1,2,0,12028,Samedi,H,2,0,1.47,4.47,9.4,1.42,4.16,8.09,0,0,D,17,6,7,1,3,1
77772,2014,20140222,26,42,37,2,2,13340,Samedi,D,2,2,2,3.5,4.91,1.91,3.22,4.28,0,0,D,11,9,5,4,6,2
77766,2014,20140223,26,22,24,0,0,43518,Dimanche,D,0,0,2.18,3.5,4.15,2.09,3.19,3.66,0,0,D,16,9,4,5,6,7
77770,2014,20140223,26,31,35,0,3,34169,Dimanche,A,0,3,2.32,3.3,3.9,2.21,3.09,3.44,0,1,A,5,15,0,6,5,4
77771,2014,20140223,26,40,33,2,4,22041,Dimanche,A,2,4,9,4.41,1.51,7.12,4.01,1.48,1,1,D,9,13,7,8,2,6
78725,2014,20140225,26,7,23,3,2,12779,Mardi,H,3,2,2,3.44,4.75,1.96,3.26,4.14,2,1,H,12,9,7,4,8,4
77774,2014,20140228,27,14,31,2,0,8991,Vendredi,H,2,0,2.32,3.25,3.8,2.23,3.1,3.47,0,0,D,6,7,3,2,5,2
